index	x	y
24418	3.29781596082	-2.67607097538
24419	22.4215246437	8.6200545179
37337	7.82101558304	20.9021347928
407	-2.49654625949	8.11930405613
406	9.47665192705	-10.5285992818
405	-11.1283757051	-25.9207818026
404	21.9655371609	-0.521145147049
403	4.03217083523	-13.3903267463
402	10.3221692045	-0.250496866661
401	-6.2899469104	-15.7679903736
400	8.5556920641	-10.3708814477
23297	-9.80227058134	3.19361504747
23296	-10.5691951703	-2.07693120003
23295	-10.165176457	-31.7206620571
23294	-1.88913881719	-34.9093270581
23293	-32.6662223853	1.03736706657
23292	-18.2287289403	25.234094559
409	19.6289778879	-6.70507072226
408	8.13497234732	-10.7915051483
51160	-15.3306846839	3.05671127281
51161	29.5273160168	-5.66916381262
63867	-1.22120469399	-27.4433603151
33812	-31.5649199508	-13.5361428189
59576	37.9704530782	4.54684204465
33551	-3.24264953642	-3.98755910951
33813	-17.8518571658	17.7663168697
51168	19.0197939258	-7.26574931227
55029	30.2776823078	-5.34940376618
55028	-5.2815364658	-13.403673344
32828	-8.29508299712	-23.9693034783
32829	-8.08336880834	-6.27773586304
32826	-4.46046476245	-36.175810284
32827	5.34528488998	35.7331483531
32824	38.4677719893	9.08313392579
32825	-6.82833631075	-3.51752197224
32822	14.3710828682	-15.4980924241
32823	-6.49110517177	-12.8600566009
32820	-12.0216668752	-13.3325538302
32821	-7.16755248319	-6.87185569633
40977	-6.88077077551	9.09121385682
56598	-11.6809798641	18.1690401347
56599	19.4803582197	5.22013391711
48435	18.6608830282	16.6309527337
56594	-10.2942320988	18.5681271176
56595	-5.08759599387	-5.73898445588
56596	-29.7005617309	1.09771925712
56597	14.7419148237	22.9378976571
56590	6.08347325002	-21.132021392
48436	-4.20805005718	19.9711232055
56592	-2.28196735006	-31.9661351721
56593	24.4530934906	-25.1569279847
35449	-4.39676972484	-36.7562424465
35448	-15.4131280499	26.2294624099
20387	30.9658255638	20.8441594777
35441	-6.7813656233	12.5245901473
35440	30.8886487015	-5.3917931958
35443	-17.5699028134	-16.7167449547
35442	-3.19033352513	-34.8918427298
35445	-18.4766451296	15.4941035
35444	-28.6434326094	-1.08578843443
35447	-6.34083045115	-5.32808118356
35446	25.5267009529	3.33191530277
23873	-17.7270340304	17.7459451488
23872	-29.9563324534	-13.9294902128
23871	12.4337932575	-8.70736528701
23870	6.75593722642	13.0898395516
23877	-17.5554451017	17.5151032081
23876	-17.9377166467	-16.7662122857
23875	1.2998917626	19.0129985418
23874	-8.07019434594	-8.75593494053
23879	-32.6962566203	1.11455696307
23878	27.1192143544	-7.56970881827
32798	-31.0667243502	2.93700042322
32799	5.28650243484	13.0562284918
27143	8.44994877828	21.2127522046
27142	-5.76960080315	-35.6387497236
27141	28.0902448292	-2.01473333391
27140	18.4791940624	-12.1133363662
27147	2.67628185881	-4.12137850874
27146	14.5790529721	27.6366056139
27145	18.3887556311	7.44325930588
27144	13.0276979287	-26.6648618336
51612	-16.6297316538	10.986574374
51613	-32.5551086779	-12.1352829331
27149	-19.7469727316	16.0461856158
27148	-5.38080346252	12.8462366717
51616	12.2735029015	-18.3015559441
51617	32.110840249	2.35036435454
51614	-32.8417124018	-12.3560745657
51615	-6.28007133441	-21.3552506318
65954	-16.9478558455	14.0501649603
56048	-28.5161174561	-3.01687118676
56049	10.959968804	-26.7027875707
56042	-2.71338369189	-31.4918518345
48438	12.0684817259	-25.9148615579
56040	-7.61496495568	-3.06394759662
56041	-5.83642223344	17.9150787697
56046	20.4032007854	16.3992279439
56047	-2.53480001634	-31.9761563655
56044	7.88043259198	27.0644919549
48439	-16.5672598085	15.4854813019
25439	-7.9399637587	2.57252254505
25438	-10.635081778	-23.5582787243
36239	-1.77184232265	-35.8409840721
36238	-28.5052877098	-2.71275735004
25431	0.0195836640501	26.0282335615
25430	30.6835595305	14.0573359715
25433	35.0776759752	1.83990094701
25432	-11.2528008416	-15.2352318702
25435	4.65775100731	-3.14766555011
25434	-2.37887017661	-36.3402940338
25437	-14.2252335269	-12.0285071046
25436	-29.4625443392	2.09464624111
61296	-11.3301841481	21.2780677908
59575	15.7447657626	22.1903894228
55703	31.1190692826	2.42406066334
54953	-15.4511248531	17.2655290728
61290	-26.1973353856	14.6676224282
70640	-20.0373471596	24.8609999808
61293	2.85816616782	-1.32625223128
61292	12.5088662937	-35.4468074417
65952	-11.4854779225	19.3493325568
43596	-6.95232397052	-26.9838517101
54796	15.2200644018	11.2912050297
54950	-3.22645247163	19.6622317341
39919	1.74029140834	21.2599188913
39918	19.2977209524	-31.5358891467
39913	12.2369319415	-18.3430840632
25523	-20.1481476558	14.3849809864
39911	18.6534779628	7.48944264163
39910	-33.2979985823	-8.25769039914
39917	2.19693872633	19.7245733249
39916	-17.2171031861	-16.8461036027
39915	-2.29522616577	-32.9660008281
25522	7.25878185452	14.4926614321
34953	3.18308720877	-23.8114621893
29154	-1.61551752578	-13.0693789344
69071	-11.0544270054	10.5583517145
29155	-4.21678317742	6.1576605565
57044	-14.669511963	21.5506654584
69070	-10.1156277367	20.6981930224
65950	22.6446487209	16.9121570349
36493	5.94018637103	36.4281880995
36492	-12.7470927305	-1.00644220892
36491	35.4741022108	13.7418474613
36490	35.3395853451	13.5442841773
36497	-1.31096416428	-6.44295718992
36496	19.8407069843	7.12492272786
36495	19.7060007343	-8.87953442295
36494	17.5241724781	-23.617396712
70723	24.9021948342	24.3818030198
49303	18.7754734907	7.54100526715
36499	-2.53083247346	24.6408940751
36498	33.3991617445	1.6218165022
57319	28.1373073042	-6.00689472276
57318	-5.85894279358	-0.4539608739
70725	3.65786180008	28.2745673948
70724	-11.8630401079	19.0261650185
67486	-15.2908389211	6.68518251193
25529	4.47294600038	10.3571140882
65951	13.4940924844	26.8418592575
25528	13.0499349668	-25.8690335009
67484	35.5911810207	-5.35112500503
18848	-11.1406430054	0.346732316616
18849	-21.6468354464	1.40508969784
67485	-2.2182459834	5.32185882231
54957	-1.05322680391	-27.3198675974
33049	-21.5081009435	1.73300721033
33048	24.0443382909	-23.9779498896
18840	-9.75578714292	-14.4630156174
18841	10.8746532494	-26.4250915893
18842	19.4972840076	-15.9292762974
18843	11.2548254999	-26.218849393
18844	-22.7271917006	7.74120110777
18845	26.4080584901	-3.86998050221
18846	26.3260223373	23.2956689226
18847	14.2790284806	11.0243931059
41222	24.2552058121	14.9728205045
41223	-32.3440188008	-11.8103983247
41220	19.7092640723	-9.03976245097
41221	-28.3534497569	10.0058981885
41226	10.7657320995	21.0749176637
29158	-29.8811239221	-0.95434264207
41224	29.9920835461	4.31816729751
41225	11.1880763325	26.0150459496
41228	23.9944973847	-23.2695123312
29159	19.3122291059	-31.5235735377
66759	-6.24843155303	19.2676481368
54954	-10.1841573987	17.4558225346
40179	20.9322725368	-7.05526348555
40178	-12.0408205274	8.75471243569
66758	11.9233349984	7.21332651775
40175	0.442705769145	20.6606780735
31250	-29.8012077211	2.91449032435
40177	12.216295728	-18.4395449898
40176	-11.9958515951	26.0837160264
40171	-18.5244273503	-17.0832967983
40170	-15.1402704734	22.6092768723
40173	4.32115073874	-2.20047420434
40172	31.1063209586	2.41006836955
14097	-27.1586379843	-12.4735801331
14096	-3.41989764488	-5.70137918296
14095	-3.73923841704	-22.998884625
14094	3.46289554743	14.4865940167
14093	4.77904416206	19.5762075349
14092	26.7853165017	10.2200982438
14091	-6.13106871185	-35.9377274214
14090	-15.1891736569	8.09583985405
55477	12.9758169892	-25.8697748231
14099	-28.6695796701	-11.6877003598
14098	17.1251870966	26.6871811494
3232	-14.7435921537	18.2326532593
3233	21.8986338594	9.3166273948
3230	-14.3450457654	5.39952152616
3231	-12.5011362688	-33.8886368692
3236	-10.5846639517	-23.4604055639
3237	-4.42999457107	-0.646173968735
3234	29.6193245171	8.57153150164
3235	7.43494221356	-3.8296137791
3238	-9.30371961852	-4.55933265602
3239	-25.2692982572	-20.7828181374
33456	-6.82424945365	10.5018034183
41599	24.7641580455	8.92075954685
46205	-19.8790300488	-14.9365634898
33457	-5.15330722492	-35.402181606
66750	36.3061635604	-4.93313470281
41590	34.7984820405	1.1389758791
33450	1.91973398444	-2.04014762808
41592	-7.04500510889	-6.36161400232
41593	-28.8560880011	2.40769289352
41594	13.3408890911	0.375944332586
41595	-6.92988066942	-13.9724572641
41596	-3.77984514346	-36.0731834913
33451	-32.2975743518	-0.0671776292014
49864	-13.869025177	14.9442774362
68436	-1.93123158528	18.3621352946
33452	10.645048309	-22.9697944314
64801	-6.98579899686	-24.2270926622
69194	-2.81426336262	16.9850679589
33453	-10.4891486332	-23.7030599279
71607	-10.3769135946	18.8180094106
68802	-19.4369144703	-12.7868708302
71606	18.1738513268	-2.23994693002
71605	-27.7475472833	19.0979927698
49865	11.4423328726	7.2159154197
52533	-31.3017135825	1.36891695643
38749	-18.6694821618	18.0711353992
38748	-17.3326411973	18.0715061636
38745	25.223821451	25.414874997
38744	2.08378975386	16.8360371452
38747	-31.9174298298	0.0269740186187
38746	-9.65705973212	3.06763005507
38741	22.5711431479	6.82995462232
38740	18.6636789079	7.4401609389
38743	-28.4672654085	-6.98137878166
38742	12.0551843903	-19.0275476249
7359	-11.8924900487	-34.329135848
34898	-3.17481724969	23.5633317398
68801	13.3583461854	0.55256174721
30538	-33.218729963	0.362427180336
30539	-32.3189750201	-12.0995246441
30536	-8.29524539456	10.9644213624
30537	-17.280019338	20.7668137342
30534	24.2404788738	13.5946166279
30535	25.8268286573	12.4205437581
30532	-32.1979226693	-15.6564093848
30533	-7.00046005092	-0.699380696562
30530	-16.0459974559	25.5745667649
30531	-2.36565101291	-31.2358519952
30187	39.5063151944	9.56798833007
30186	-17.3331346276	20.7122614923
30185	8.63770425789	21.5660906921
42420	6.42831165989	9.77031369065
18158	24.451640197	-13.560697181
18159	-5.94748051908	-12.4810498759
5508	-8.41350181377	-15.9061733248
5509	-9.14439628866	-36.3075177018
18152	-1.79278454054	3.22367102751
18153	-6.95218599946	-29.8286229684
18150	2.74467699359	-30.1670807395
18151	-5.10490646494	8.54183840772
18156	-33.6804797152	-8.46590827113
18157	25.104347084	-13.0819921153
18154	3.44033998912	-4.94565311853
18155	-4.10411053274	6.05234332244
54274	-3.0827173355	-33.1441005593
52301	16.3177316792	-23.1214694946
38299	-29.3479062274	-1.56733363336
38298	-13.5099152415	2.26767384789
30181	20.7787096648	-12.2135432718
52300	1.5324598808	-30.0592435255
38293	12.7744735735	27.6708208048
38292	-19.5544844901	-23.6275293072
38291	-17.1545600434	1.50739142616
30180	-29.5430444174	3.04323304517
38297	6.74391837612	10.3481507687
17313	-20.0997959827	27.3347384638
38295	31.5737101497	21.6651860723
38294	13.9716092373	0.960581720994
542	3.72059230095	36.5741953313
543	27.5471820017	7.54661972377
540	9.88842050648	-7.93176310951
541	-19.0940636184	-4.59601554098
546	10.2702986443	-7.48054522477
547	8.42855732563	-3.91743590787
544	2.24504026645	-13.4281139147
545	10.1163815785	15.5392061335
52445	-32.3898017574	-0.789343507122
49860	-4.4548241668	-36.5751211729
548	8.08503900154	-4.21996040677
549	6.82019994021	-12.8360837969
52304	5.86401287065	33.0951348139
40970	1.12890352032	23.0157918396
52307	-29.9240920896	-5.8845363498
65959	12.0248066933	23.9737597506
52306	4.22292590622	-20.9929644754
17319	4.3356915556	-1.91799002235
47338	10.5199218693	24.4310424923
47339	3.22121625754	34.1974115408
17318	-18.262353874	-23.5433465403
47332	8.09534858611	6.54032975157
47333	10.9359997372	2.75224708003
47330	29.8597834547	15.6135904541
47331	-4.1086241409	-9.26680107399
47336	17.9396782639	-3.38793402181
47337	-16.1374028274	9.71431656583
47334	13.9215776803	-24.6463285097
47335	-16.9842598118	11.5409978071
54692	-9.82427856653	1.98499822518
15058	21.8533323729	3.64392266933
15059	-15.2084273758	6.65769063748
15054	7.00236268709	17.6356407264
15055	-7.61919177137	4.31179356753
15056	22.7260430202	-16.6318344137
15057	26.0273454677	25.2699888874
15050	16.7576698114	21.1032531298
15051	-27.9233644181	-15.0313365378
15052	-0.460149292853	-35.4822093543
6562	-25.8049934497	-21.3845953862
64562	20.8732949156	-3.0976206515
69861	28.6658039052	-3.16359672092
71141	-5.21841264601	-4.98736901337
58394	21.2110532971	4.00820806342
54695	-3.01975058347	-32.2013520251
57575	-7.53657857762	14.0105588023
64663	4.29663223801	-4.97030591276
57574	-19.1607203384	-15.0105086818
68804	9.69127769083	24.7372146922
57577	-7.04237228262	13.1281845364
57576	-4.42445819018	-2.70542644737
66158	16.3288028114	0.810444113875
57571	19.2641226846	5.34962380526
54694	-13.5840331037	19.6277397847
57570	-30.3416846915	15.8800139657
39847	-17.6080695566	21.1518752783
53618	-30.9177579934	-9.217803312
57572	2.64365205467	28.8321998433
31377	-5.84581986086	-36.092073401
31376	17.973241425	-28.4636657768
31375	15.3826528886	27.2221783584
31374	-3.08615638087	4.13241291569
31373	-23.7144302808	-21.1777344994
31372	-3.07182585441	-8.40923781705
31371	5.91398717415	12.7807063375
31370	-8.76145658698	-21.7816065845
39162	33.8061641515	4.29998927841
39163	-3.04518844738	3.96873192293
39160	25.1115453828	25.3718724465
39161	-3.36745254635	-31.419485159
39166	34.2080745987	3.18328532076
39167	9.29505601933	24.1240515137
31379	-14.4199850718	-6.64740534031
31378	24.9235592583	23.6998431488
44857	0.61547472046	-2.68144145239
19609	-32.1654969896	-12.8186227649
19608	-12.0844127434	28.1326395139
16659	-9.54047849876	17.0859202178
16658	-34.4252259082	0.0646951646651
19605	-4.1271813821	-24.3208721294
19604	22.1921561017	11.8975711353
19607	-11.4885519119	-13.1061245018
19606	-28.0277630319	-11.786916938
19601	-1.67889945188	-36.2384345284
19600	16.1117423307	4.5863234328
19603	-20.8947358122	10.3043273345
19602	0.946215998016	-3.46397787142
58397	-5.31649885522	-25.3366231172
12729	-11.5006653168	-6.21039008861
12728	4.72819357411	-4.28221399145
12727	16.8504531078	12.4191397507
12726	25.3267592103	-13.1658504872
12725	-9.59815972302	-2.51339968058
12724	-2.8669391473	6.57068801874
12723	-20.6654340111	13.978071105
12722	-0.809514069627	-27.4657420143
12721	15.6001649649	27.1499275342
12720	-11.7253475067	-29.3880092686
69574	11.8527721307	15.059666265
16950	24.5093978694	-25.3178513479
69576	11.5811086357	24.6011048625
50919	-1.39133239152	-5.06332725243
69570	-5.11290757055	-0.708200402626
69571	-14.1045060858	14.3959118097
69572	-2.5448422165	18.8264165001
16951	-28.5238004751	-14.6534866775
69578	-12.1517208602	15.9066922747
69579	26.3449972732	-7.25875319733
69865	-12.5357304586	-0.839134068296
15473	-12.2277994733	-36.0740007858
58390	-21.2873961987	1.05434646455
57990	5.11273124845	-19.3408496606
63749	-0.262788631823	-34.8901511943
63748	28.2526247468	-6.64553221127
46469	27.9216904036	-7.32040296735
46468	23.582303076	-13.8179731354
21129	22.8789255918	17.1711846076
21128	-19.7676402627	13.1599829057
21127	-2.18858483461	-8.55130980358
21126	2.63055628903	-22.9610338432
21125	12.5093781694	-28.8639142993
21124	-6.24406410636	-35.056437162
21123	-7.48051819087	-35.0065619098
21122	-33.5168174561	0.211348480505
21121	7.45784909953	-31.3484393521
21120	15.5082136098	-25.5605493412
16958	-1.0455935883	-33.8555726175
57373	24.4986617392	12.2085835467
16959	-28.7372495887	-13.1183574766
16059	-1.79732638382	-10.3914254846
63747	-28.0456297444	-4.63703599439
19086	22.4096544383	13.3649377192
63746	-12.036495778	21.6460934242
63741	12.4424187846	-1.25427676009
58392	16.3010311752	7.04457059742
43529	12.0853944694	-18.9140678129
43528	23.4643559436	-23.8943088194
63743	-5.94846194046	0.946659457237
38995	-4.13694465806	-23.1567449806
43523	22.3764668812	-24.8929841234
37209	17.6752790619	-12.5043779568
43521	1.54148563455	29.1366254925
43520	-0.34746938532	-5.75160137113
43527	-2.70489787139	3.42563800737
19089	-33.0033476517	-12.6465289822
43525	-10.7438125928	8.38991964125
37208	-2.84410905106	-31.7132649001
19088	-18.8546453886	7.74988416003
33984	-13.4559536109	1.64969128932
33985	-22.2287596073	-23.1025544393
21198	14.25138519	23.4141338689
41961	-3.4435340354	-4.56734757079
37205	-6.39572287944	-4.16766213116
41963	-18.9584649881	10.0144496253
21199	-17.9391338713	12.0658922916
41965	27.6199062823	-7.1673483836
41964	16.085914497	21.9849507922
17528	-17.3704925962	-16.9443959879
17529	13.6941200672	-14.227559048
17526	-34.8747579878	-12.5449198723
17527	-20.6500203391	22.1399708319
17524	23.9774039914	15.1480641997
17525	0.0595679011638	-11.1427031129
17522	23.8305034631	15.9398313121
17523	-0.876042432348	5.16025281307
17520	28.8581738511	22.3542851518
17521	1.14347913721	-6.92522731697
33989	1.30765670463	19.887996012
13458	-8.69708682083	-3.59547371902
13459	-14.8910420278	-4.36448676092
13456	1.38897722058	-10.9694706421
13457	0.63763207072	-11.1328122507
13454	-7.31498177095	-36.3195549447
13455	20.9275970493	-3.02417788406
13452	1.80227029543	-6.14397767709
13453	-12.9662200846	-26.5525580188
13450	13.8464353495	-26.1529022357
13451	-33.6438984275	2.87240009686
7993	-11.7834840681	-30.4731186779
7992	-24.7078788823	-11.9618242355
7991	-18.7456435759	25.2325554069
7990	-14.2876950496	9.55263145269
7997	-15.8109753367	-7.18718846405
7996	-10.414989137	2.99101013997
7995	5.42940335282	0.0848872367074
7994	-25.5165431915	-11.1417737059
7999	-11.8429037892	-29.6696050054
7998	-9.30435952369	-34.2626873301
62401	-9.76504150767	7.74679775847
62400	14.8300046216	3.52934829024
62403	3.79734788352	-18.7380522788
62402	-14.1918568222	16.1249013221
62405	-1.74914281268	21.0197783667
62404	1.54796226092	20.6367790195
62407	-5.07932757139	3.05614912603
62406	20.552258951	2.6947903348
62409	12.451549094	25.0756933794
62408	23.6738338043	-23.8348893335
13184	-17.997530594	19.5721795263
13185	-13.213824112	25.5225777738
13186	3.18103024066	-8.37161487604
13187	2.57871573952	-12.0355268354
13180	-1.49587415362	-35.1428244684
13181	8.22808361784	28.2786725239
20658	-32.196693136	-13.5474080363
13183	17.3965090559	-12.7835028178
20656	-17.0717761308	20.9349888566
20657	34.5657464754	2.83586865631
20654	32.0060185912	-11.2417692627
20655	5.8926405419	-17.67914586
13188	-26.1067506891	-11.8191992445
20653	-10.8678282548	-29.4183248978
20650	9.55102987953	-8.87420136871
20651	23.9158245419	9.12592306999
8639	7.74545745409	9.62770312801
8638	-15.4410471912	-1.48475194666
44955	-18.8478813532	-13.6822685323
62239	-12.5260852787	16.8005240774
54790	17.3832497637	-12.5341576187
61735	13.4666909603	1.17596090741
15939	-6.77516801868	-5.99182444399
20384	-23.1140322941	-20.7630364114
20385	-31.4660824852	-16.0760578791
20386	-4.34519930974	-12.0212992079
15938	-25.2588591374	19.7561362116
20380	18.3077386315	-16.0997739926
20381	-2.54800776221	-10.1444275117
20382	-10.4572019188	-27.5708859252
20383	26.4302820275	8.50378988669
20388	-3.86003928237	-34.1569765525
20389	-5.16276091991	-34.1242604566
54791	-33.8026277584	-11.5859333368
62926	5.62300002446	34.0741805411
61194	-19.5062848845	-12.9237361546
7337	0.433156533131	-6.94777590711
7336	2.45992077334	24.4179087716
7335	-21.716298455	15.2840260345
7334	2.65471593633	-30.1651526027
7333	-4.51182697183	-7.13229696242
7332	17.4349071222	21.2368662071
7331	1.49541842518	-5.1408272924
7330	12.1876605777	30.9619052562
32934	-3.86443864801	3.7919344903
7339	24.0074509026	-11.3434984438
7338	-3.91218579234	-23.5663184733
11964	-22.141673889	22.5372173049
11965	29.3989824471	7.01903714248
11966	10.0774680738	27.4088886153
11967	15.39148617	-25.7776233034
11960	-16.8777618754	-16.8598030375
11961	5.15895310489	-0.893747665191
11962	-17.0717299386	6.86352307129
11963	10.1180416504	-21.3356613531
11968	4.80474222219	-16.6049199838
11969	-19.1663776139	29.9246506547
59124	8.03368835588	21.1914424324
59125	-2.94986211455	4.71305490901
59126	-29.9091460375	1.72983968448
59127	2.87542791872	-1.30451746156
59120	5.80743966654	9.77965425093
59121	-21.5846459503	-23.1647929461
59122	-5.24170660729	3.44281442934
59123	-20.6422443303	-13.4307170978
59128	-1.81518174128	21.1982386842
59129	-25.9454310888	14.8801298248
54793	-22.2184778975	7.8506457985
62924	-5.59375975314	-24.8827804726
39374	-28.32219506	-2.2577455366
62925	-29.0334134946	-1.89162017852
49802	17.6779346655	-12.5018291022
50628	-19.7265616639	-16.1276372059
38296	-2.77508984369	3.50018744638
50629	-1.56450621227	1.14947868566
15933	1.039638457	-4.74199388179
15932	0.11458956729	-6.8730743336
15931	-20.948681871	21.4951945906
15930	-0.74820383971	-33.8830341829
15937	3.62868161793	-5.0375046876
15936	26.5690641228	20.9804745437
15935	-10.9355095239	2.55480837585
15934	-4.37860725211	3.18943442194
8637	-8.63629583079	-0.498492488934
8636	-16.4566852684	10.2522149211
8635	0.804145208916	-2.04810466725
8634	-21.6363160251	-17.4708829727
8633	-9.55798404912	-3.99624996051
8632	2.59602063681	15.0690333145
8631	-4.171743289	-13.304459304
8630	-1.63586346897	-16.0597403175
38198	-19.9272933907	14.0440940595
69079	-2.32686745668	-31.4572445446
46946	5.74184072911	3.49547917072
53542	14.2683005836	4.38476848976
50627	-32.6168701833	-12.7713290228
46947	15.8604320365	22.1289179287
50620	-12.9734620817	19.5260194797
46944	4.27074555289	14.3936367327
62923	5.74901336652	33.7794903354
50621	12.2659026412	25.007532621
31580	14.4378952036	6.84516299241
37417	23.6122731537	-12.3328285851
31581	-30.2915506673	2.08192148113
46942	-15.865862201	-2.4473147629
31582	8.05203037372	33.7058359223
46943	-6.27892813195	-35.9242352052
61884	10.2856601168	24.6914166981
31583	15.6933993059	23.0773655552
46940	-7.46593732621	10.828515123
61885	-6.63522937311	-3.17957888817
31584	39.5924158931	9.60597299641
46941	-32.9590347578	-12.7080359464
62920	-1.35874034952	29.7310617421
60292	19.8901804928	15.7368660967
31585	9.85281293599	15.8935304078
9999	1.2557647852	25.5335375547
9998	19.9033905183	-15.5807537716
65704	-20.2836904509	-20.0189971213
31586	17.2906187775	-4.3374503935
63292	8.32589859859	-0.242314262485
9991	8.99950142953	-23.565864236
9990	-6.0626494215	-21.1796264668
9993	39.1574797396	9.30048206032
9992	-17.7162458131	3.37733891431
9995	20.2452872999	-15.6192645217
9994	-24.1727526365	-19.8262160838
9997	22.3973252554	0.912445921875
9996	2.28511293492	-18.3336913055
11036	-24.7982940023	-11.5835631882
11037	-21.8009403294	19.254483485
11034	-3.92618753502	-0.478165333072
11035	28.1138986389	24.8190422454
11032	26.8900507403	-2.05544410841
11033	-18.3104524257	1.83135036523
11030	-21.3696951823	-3.56930527018
11031	-25.7421676096	-10.3316593702
62921	-16.3550377733	14.3068501583
65700	-11.9650655829	21.4682871608
28238	-28.7124153788	-13.625434657
28239	25.3793610265	24.6026155772
11038	-18.8949852917	17.7368932853
11039	16.1956029783	20.6177731058
68246	16.3381806358	27.3502846107
63295	-1.12374175123	19.2864705172
1399	2.41452889861	-13.7704207815
1398	-8.70598415335	-1.65704440402
1397	5.21649164529	-10.335237975
1396	1.6777275076	29.3992692319
1395	-21.581905115	-4.75516632179
1394	4.91736409539	-5.43178863207
1393	-25.434463749	-14.1245913737
1392	5.3160502336	-9.78618797217
1391	-4.61556836248	-17.5884839639
1390	25.7952311041	5.90363833634
53273	35.3840359931	14.1360868121
68243	-30.5664921062	-8.63102296993
61888	15.0746351278	-22.2374653389
47528	-20.1665231238	19.9193040799
45875	-22.7294789028	-17.1830661213
61889	26.1683821215	23.7244137784
50989	-4.08926507193	-8.47507962719
50988	-31.0285690819	-14.0345338996
65709	-28.284575564	-2.94586718533
47526	6.26882942182	11.1725484463
50981	-0.752508021777	20.2278778066
50980	18.6533112614	-0.439058450766
50983	-20.3882470152	-20.3136942814
50982	4.0238610738	12.527449202
50985	-21.67812648	23.4232612962
50984	-2.36212848684	20.2894137618
50987	3.86573075365	-22.250156625
50986	-3.6867121076	22.3534222391
51054	22.7270367097	15.1479315642
51055	5.51523397879	32.9436553542
51056	13.3193280688	3.58942965755
51057	12.9370239633	24.9159448866
51050	8.07841806598	25.4060481113
51051	8.53975551783	21.6971629946
51052	13.3586725007	26.0540409906
51053	7.59147072299	27.3471208794
66892	9.79405126159	6.0842652276
66893	6.75846798611	34.2968238431
45874	-28.4392608013	-2.32892617307
66891	-30.3376635828	15.8836332285
51058	-8.99479875852	2.44407227125
51059	17.9329316301	-3.30559926785
66894	20.9735595113	-2.6920847321
66895	-19.2999379797	21.4635254639
61321	-16.9834158165	20.2213736673
61320	-18.3314517258	17.9364881316
61323	12.0714192343	-18.8351965628
61322	-10.5498121896	33.2085007621
61325	31.6634729691	11.1748423024
61324	-12.0222016506	9.52460655614
61327	12.9373004958	2.99680632018
61326	12.026351041	24.739041808
61329	17.893943346	-28.6369143436
61328	11.9524096473	4.83522247088
47520	21.5084881108	-13.9355524253
67414	-8.88858883546	21.780336782
45873	-1.06199309797	22.3479499748
60613	37.8891201049	4.52659431931
67416	-29.5708548943	0.967964716716
67410	6.03103761274	11.3752605663
60293	-26.2080854066	14.8823137837
43764	-14.0855784007	-2.73332567092
45872	19.9470392133	10.7672363609
66765	-2.61518141329	4.58483339726
62804	16.8116697054	7.09418061883
25141	-0.239456698288	-34.7982082426
13625	18.4075316602	-12.8980153462
25143	-3.88442575534	7.71058531878
25142	7.3030463208	-13.1802485897
25145	16.2867559582	21.1490324186
25144	-6.38091869604	22.685930064
25147	25.2469717609	24.6008208265
2331	3.1969635278	-12.1504050598
25149	-1.54349338801	24.3399112511
25148	25.1176535016	10.8516335991
48248	30.4945350686	22.0870965178
65203	13.6050763567	-20.6146238936
13627	1.19217498935	7.9044448871
53988	-6.83930713851	12.8606696642
48247	-2.84698167847	-31.7149221085
2333	5.91224526678	-14.6270053154
48246	-18.4261879417	-21.3420836981
53980	13.1162964479	26.2085730167
2334	-13.8119410682	-30.5292942872
53982	-9.16144638187	-5.94904993495
53983	31.6385063929	21.5974342126
53984	4.66927305489	34.5616437657
48245	-6.96543465696	10.2772571976
53986	-32.569140811	-10.9146362073
2335	-12.199715656	-5.85511250958
45870	-4.14710673459	-23.6093568573
48244	-8.22249063366	-5.23396519367
2336	-9.71962055424	5.52912068031
48243	-1.87609170922	22.314155183
2337	-9.33579149183	6.14541542343
48242	33.8343425447	1.66112014425
56204	-15.2630419004	15.8825832694
56205	18.5898852656	7.43555770197
56206	-14.5382623396	19.8020542498
56207	-29.6048160876	1.03872889053
56200	33.9978301558	3.01554921109
48241	13.4415508396	-34.7548582178
56202	-7.51878924454	3.33101306065
56203	6.42433332108	29.3189454255
48240	-2.13890314418	23.406776306
56208	34.0034698751	2.79206178747
56209	-14.1678840109	24.2482934169
2439	11.2367143591	-8.7669543389
2438	-5.12715624679	0.602843349613
2433	-10.4604325198	-1.77683149232
2432	-0.378173446379	-12.8609949836
2431	-12.5221447076	-31.4058600726
2430	-4.16368224665	2.03228063807
2437	-2.75079716049	-16.2772849082
2436	19.5401138526	22.5626485232
2435	24.9884264792	-10.2924410348
2434	8.55726893215	13.945282511
16356	-11.0307461332	-11.715168698
16357	-9.35231007937	-9.22641115955
16354	28.106072914	-18.830520836
16355	-21.8389080733	23.2955104969
16352	1.98905834628	-18.5063162623
16353	-20.183188108	27.3396582769
16350	-18.3692903909	25.4758767322
16351	-2.71854796586	-0.574643542556
16358	-21.9347854226	-23.708986552
16359	-1.38442040999	-12.8334575094
61813	19.9537227907	14.6017998221
61812	-30.719977657	-8.1095065285
61811	25.5310115018	8.00440954893
44346	-29.4419863787	2.97476148651
61817	-20.4887692686	19.6314596476
61816	31.5620682336	21.7013988509
61815	13.6558356589	-21.3876068754
61814	14.8698851306	-23.0956929558
61819	4.38757004842	-18.2614966092
61818	10.0852269505	24.6776553397
54071	25.1668862333	25.2476624611
44544	-20.7200363796	-15.1996698984
