id	externalId
43130	2756990
43131	34953790
43132	40098358
43133	19773422
43134	6872687
43135	43489126
43136	29552360
43137	7992323
43138	28990816
43139	6159690
43140	7487078
43141	7594122
43142	9077219
43143	33729909
43144	14793527
43145	42860239
43146	38517066
43147	40485608
43148	44540104
43149	43583030
43150	22415023
43151	15877550
43152	21438213
43153	2018425
43154	48804642
43155	19092476
43156	36572787
43157	9981186
43158	5212057
43159	9604018
43160	20203012
43161	12154789
43162	32388354
43163	32523821
43164	51035864
43165	3649579
43166	51592023
43167	33772351
43168	4678118
43169	12412800
43170	27701047
43171	9002807
43172	14882264
43173	8113925
43174	29832117
43175	28869936
43176	37485987
43177	13282759
43178	3723649
43179	8947775
43180	35785261
43181	43157560
43182	25452154
43183	7169738
43184	33308146
43185	46533045
43186	44546961
43187	42372521
43188	882893
43189	3893463
43190	24650587
43191	18287805
43192	43887501
43193	34005323
43194	40520470
43195	34319184
43196	31453213
43197	8250459
43198	8783864
43199	37245572
43200	4595072
43201	23813153
43202	10640970
43203	21735682
43204	33383345
43205	22336248
43206	2082397
43207	6323333
43208	42662232
43209	32589612
43210	2730111
43211	16618445
43212	15816268
43213	26408978
43214	9796527
43215	9522026
43216	5452217
43217	42742621
43218	34385088
43219	36309399
43220	12800569
43221	14148627
43222	545599
43223	24739881
43224	41214017
43225	42596424
43226	2540713
43227	8160515
43228	42529995
43229	3086041
43230	5641788
43231	48640133
43232	26462063
43233	49808805
43234	43772279
43235	46925512
43236	1281270
43237	23581277
43238	4481996
43239	48366995
43240	9134018
43241	41926107
43242	39089692
43243	15698879
43244	39468589
43245	43355051
43246	47068420
43247	30860177
43248	5569794
43249	47109913
43250	30603841
43251	42128736
43252	36840021
43253	1330084
43254	20874072
43255	41114816
43256	34987491
43257	7725336
43258	24416802
43259	43873991
43260	28385167
43261	19118571
43262	18916894
43263	9234209
43264	31419116
43265	35800169
43266	43351037
43267	6852765
43268	41049063
43269	28896725
43270	7742799
43271	48464566
43272	14495793
43273	18511988
43274	23271370
43275	30654425
43276	43609838
43277	7382327
43278	38742380
43279	25737451
43280	5109756
43281	48571918
43282	24925245
43283	42696693
43284	35051899
43285	10947631
43286	36101527
43287	18663788
43288	44383683
43289	1859118
43290	37707389
43291	31445183
43292	3504000
43293	42273695
43294	37100098
43295	26377050
43296	11235620
43297	26742680
43298	24237314
43299	28379645
43300	18551187
43301	14925613
43302	10791829
43303	24650984
43304	20581095
43305	28131005
43306	21954355
43307	12877496
43308	42202031
43309	14997446
43310	26138280
43311	7644703
43312	24614656
43313	11342469
43314	33108918
43315	23686786
43316	18785567
43317	24284414
43318	14143781
43319	20131553
43320	19234425
43321	45146981
43322	6045984
43323	20148252
43324	32411625
43325	19813033
43326	24003057
43327	1603666
43328	11491640
43329	41808725
43330	43538819
43331	44337629
43332	27396469
43333	1799280
43334	22612131
43335	9176428
43336	32100795
43337	39700207
43338	6457618
43339	21254725
43340	46472652
43341	20768131
43342	5262522
43343	11468773
43344	8901969
43345	46384012
43346	38592044
43347	20581055
43348	8612952
43349	24653905
43350	34722572
43351	32920959
43352	21388424
43353	34934013
43354	31977196
43355	45087467
43356	14633753
43357	4469910
43358	19269020
43359	29498341
43360	39045571
43361	18733540
43362	29847054
43363	35574434
43364	20442820
43365	10593987
43366	12538974
43367	45334406
43368	46290051
43369	47037966
43370	183907
43371	18622071
43372	35211787
43373	17607081
43374	44803385
43375	42106881
43376	42313838
43377	35932404
43378	21801192
43379	15065852
43380	27728090
43381	38087053
43382	38688181
43383	19118368
43384	46368362
43385	33935599
43386	20427704
43387	22623307
43388	20833896
43389	43998001
43390	13713940
43391	39867128
43392	43853156
43393	40276612
43394	26057633
43395	20581391
43396	33083106
43397	13343218
43398	41827272
43399	21425428
43400	25090592
43401	33568157
43402	16970911
43403	11958275
43404	26609935
43405	34858254
43406	27824303
43407	29697967
43408	10241689
43409	11374661
43410	29710868
43411	13038387
43412	7587356
43413	5507458
43414	44370566
43415	13617351
43416	13638133
43417	27876056
43418	13067017
43419	42524999
43420	11471094
43421	34191167
43422	33002570
43423	35492901
43424	898655
43425	39420616
43426	13904106
43427	4290595
43428	11380035
43429	42661509
43430	26362462
43431	10855118
43432	12050171
43433	26731746
43434	41436489
43435	3862395
43436	23790780
43437	3076631
43438	26307226
43439	14876592
43440	7102278
43441	9083492
43442	13725556
43443	42715416
43444	1005828
43445	24378867
43446	46938386
43447	18262516
43448	13259610
43449	27542865
43450	24450250
43451	2401490
43452	32431295
43453	33322373
43454	34210518
43455	7816124
43456	12746610
43457	16171195
43458	13212536
43459	31457077
43460	27604230
43461	28548430
43462	23878965
43463	3595521
43464	37159522
43465	42635201
43466	3735715
43467	13987282
43468	18702866
43469	11380221
43470	21141431
43471	20874382
43472	33215383
43473	20821904
43474	8900562
43475	35951551
43476	631462
43477	15672850
43478	28807198
43479	46522869
43480	24290521
43481	31494891
43482	10791915
43483	22120518
43484	5284284
43485	10396109
43486	8061503
43487	34789588
43488	28065604
43489	11143095
43490	61170
43491	39360940
43492	226189
43493	33674932
43494	41000658
43495	26696997
43496	1606658
43497	31889411
43498	18369853
43499	5490080
43500	19143032
43501	36109010
43502	27413062
43503	23484650
43504	35293325
43505	23565442
43506	3540132
43507	33626090
43508	30635557
43509	45154231
43510	31917050
43511	29640374
43512	32895929
43513	19301937
43514	32754715
43515	16672762
43516	22944765
43517	43188280
43518	2569551
43519	15216050
43520	34416324
43521	5257643
43522	35766290
43523	37650366
43524	29486098
43525	3810062
43526	31196060
43527	3543802
43528	36244011
43529	4616225
43530	644824
43531	10639481
43532	31093623
43533	47811098
43534	3015343
43535	42790463
43536	31693036
43537	42225263
43538	38514743
43539	27202754
43540	18437254
43541	38117107
43542	23568399
43543	23423124
43544	27515247
43545	30745592
43546	18737084
43547	4792606
43548	42570633
43549	41702127
43550	14010407
43551	42385027
43552	20915973
43553	36165941
43554	44743855
43555	24486141
43556	25091604
43557	20633239
43558	5540939
43559	19030577
43560	30884495
43561	40766054
43562	5979162
43563	21052684
43564	15041284
43565	26479568
43566	48983236
43567	46527303
43568	16285823
43569	15826744
43570	38865992
43571	49153483
43572	37332782
43573	3751105
43574	5202225
43575	17008233
43576	29499560
43577	21363754
43578	26180524
43579	49504562
43580	31155297
43581	45473872
43582	9248665
43583	28773556
43584	22124142
43585	34224398
43586	12494128
43587	37484551
43588	35272722
43589	31026092
43590	30472601
43591	25837409
43592	18472209
43593	12318658
43594	20904586
43595	48679169
43596	37066662
43597	7143242
43598	24113868
43599	8208854
43600	19070310
43601	18238051
43602	32669355
43603	11506353
43604	29690290
43605	42798380
43606	28379550
43607	43178417
43608	26196521
43609	33921502
43610	43950795
43611	35806052
43612	32035973
43613	5144009
43614	47161221
43615	35871273
43616	16668629
43617	5984530
43618	26669413
43619	43043758
43620	5464326
43621	5026868
43622	16448799
43623	14097781
43624	8140516
43625	25081004
43626	14224022
43627	48338396
43628	37640829
43629	34529751
43630	19423428
43631	49066201
43632	26876259
43633	46357960
43634	22833808
43635	37926294
43636	49306878
43637	34033038
43638	25612344
43639	39002911
43640	33442327
43641	31097017
43642	45227969
43643	20628062
43644	41236311
43645	7739227
43646	21586321
43647	40293270
43648	1789600
43649	7395994
43650	11818376
43651	26448300
43652	33291633
43653	45337398
43654	49078638
43655	20581148
43656	35879795
43657	1693880
43658	39254777
43659	25411651
43660	44717033
43661	30437939
43662	30656210
43663	33539126
43664	4995737
43665	28529436
43666	3642256
43667	35601853
43668	31967555
43669	10731077
43670	30040998
43671	45199406
43672	39791201
43673	39714910
43674	29206514
43675	31937140
43676	25849360
43677	1016655
43678	27970391
43679	9989401
43680	41671709
43681	20902948
43682	26724027
43683	22951467
43684	47415081
43685	31156978
43686	42373441
43687	42553045
43688	26007240
43689	22516815
43690	6800756
43691	40849226
43692	18849289
43693	10791851
43694	31091773
43695	45522415
43696	41483154
43697	25843528
43698	26296937
43699	35000773
43700	1257745
43701	33129727
43702	9169723
43703	28934114
43704	4383316
43705	15590234
43706	47359387
43707	38789200
43708	11141996
43709	13385844
43710	7370905
43711	30520837
43712	142842
43713	31849536
43714	4937583
43715	28898826
43716	38346845
43717	36354256
43718	9082223
43719	10142378
43720	37963790
43721	46580492
43722	38205417
43723	40702092
43724	32977950
43725	1414872
43726	19846930
43727	33772432
43728	15458413
43729	4187434
43730	17776753
43731	8733867
43732	4432712
43733	28828221
43734	13779507
43735	177731
43736	12261563
43737	10789902
43738	37340227
43739	35826303
43740	22570919
43741	44478452
43742	35151236
43743	10251384
43744	33758594
43745	30803120
43746	27122366
43747	45266110
43748	15200406
43749	20205334
43750	14337608
43751	20942753
43752	32316257
43753	21022116
43754	33916609
43755	41416783
43756	48504014
43757	30308920
43758	35095629
43759	44932231
43760	6156561
43761	35397147
43762	4813535
43763	35981601
43764	30971426
43765	33914335
43766	36217416
43767	36916683
43768	961459
43769	44690048
43770	50663195
43771	48991711
43772	20580166
43773	43069298
43774	34971469
43775	4081959
43776	45314736
43777	8705055
43778	10385780
43779	40098249
43780	24970538
43781	15579421
43782	28857793
43783	1364238
43784	1218494
43785	33002623
43786	46212949
43787	36252952
43788	684515
43789	22147898
43790	11434667
43791	27718165
43792	36478526
43793	37696113
43794	12535147
43795	34938966
43796	27762524
43797	29313903
43798	43412762
43799	24539738
43800	7811236
43801	23648001
43802	41456472
43803	13710479
43804	22966339
43805	15408925
43806	25958894
43807	41807756
43808	19991851
43809	47008642
43810	22663672
43811	22914827
43812	47628630
43813	26014328
43814	33385691
43815	49156714
43816	349148
43817	47492064
43818	22562682
43819	36145597
43820	25147263
43821	8113653
43822	36763902
43823	19400637
43824	43980704
43825	21474496
43826	19036105
43827	11185511
43828	12765604
43829	49400640
43830	10776142
43831	5721782
43832	45449829
43833	32171599
43834	7306005
43835	48647220
43836	36748669
43837	29542980
43838	4882569
43839	3913211
43840	42090891
43841	29447646
43842	12212206
43843	31477549
43844	20903341
43845	39264708
43846	12190326
43847	42810743
43848	41031757
43849	14937340
43850	4305023
43851	39531417
43852	33183125
43853	45338968
43854	26773412
43855	1410494
43856	22850072
43857	14268823
43858	29470308
43859	44900101
43860	8994872
43861	23653924
43862	21589800
43863	40297013
43864	43384035
43865	10068850
43866	27976165
43867	24499030
43868	45112500
43869	14018728
43870	7601618
43871	33509132
43872	2562990
43873	32556537
43874	31210719
43875	34934908
43876	25777655
43877	26891465
43878	21980563
43879	23606362
43880	46559790
43881	13911474
43882	43542434
43883	20798851
43884	41373600
43885	20964763
43886	32756149
43887	44940245
43888	47571217
43889	34219152
43890	27525134
43891	46192075
43892	3539355
43893	25952352
43894	16166535
43895	7469320
43896	14704654
43897	44740681
43898	3558548
43899	1746418
43900	25012178
43901	805642
43902	38413484
43903	25972862
43904	21767225
43905	27789284
43906	37142669
43907	18909319
43908	27199407
43909	31912744
43910	44887825
43911	28848113
43912	43654530
43913	5685938
43914	43838580
43915	19931725
43916	28872155
43917	10025286
43918	6407029
43919	5841329
43920	27429846
43921	35634057
43922	4837681
43923	2020279
43924	20064686
43925	17926236
43926	22285976
43927	6163214
43928	14665457
43929	2645046
43930	9652376
43931	10383140
43932	20581106
43933	44081937
43934	40675245
43935	43658086
43936	7405036
43937	33002547
43938	32456712
43939	20904293
43940	19947609
43941	44235028
43942	33823041
43943	44245826
43944	32874958
43945	12421231
43946	44317732
43947	20434005
43948	32809573
43949	33603370
43950	5151199
43951	12662464
43952	23098576
43953	17608441
43954	30161154
43955	9999998
43956	25182134
43957	31153494
43958	36381571
43959	19286335
43960	42115593
43961	15829737
43962	4646593
43963	13073735
43964	9263680
43965	13448042
43966	5082374
43967	42529230
43968	44560774
43969	36890364
43970	46658390
43971	31087319
43972	9447595
43973	27763376
43974	10616643
43975	36353695
43976	13801883
43977	9892773
43978	23050734
43979	39546916
43980	43319295
43981	7511592
43982	43953498
43983	28857753
43984	5864288
43985	26109198
43986	46774708
43987	1957324
43988	34536204
43989	29381633
43990	13490092
43991	6351723
43992	37426626
43993	30972924
43994	5205275
43995	48639866
43996	30653493
43997	30604556
43998	14372564
43999	3523466
44000	21943134
44001	6554007
44002	28072601
44003	19145638
44004	31985780
44005	16973309
44006	43190330
44007	41518326
44008	22817910
44009	38932106
44010	19844794
44011	23202739
44012	13093291
44013	22920536
44014	44512179
44015	35508135
44016	38877888
44017	6073447
44018	46935595
44019	40957655
44020	32780154
44021	41678860
44022	45237478
44023	42155759
44024	906380
44025	46580665
44026	4495835
44027	30020429
44028	25401485
44029	43897412
44030	44813962
44031	2328249
44032	8237253
44033	38983351
44034	47439656
44035	1969580
44036	43602778
44037	5079388
44038	47211172
44039	6852771
44040	38868016
44041	24440630
44042	23666602
44043	38403105
44044	7863334
44045	15569792
44046	47752032
44047	6550108
44048	19114673
44049	48409373
44050	36354034
44051	26809513
44052	26908378
44053	11875847
44054	41853084
44055	36017112
44056	25021036
44057	19253013
44058	7681861
44059	9280571
44060	19278484
44061	43396608
44062	42313175
44063	13837314
44064	2940610
44065	43525661
44066	42714115
44067	39657410
44068	11731063
44069	37917427
44070	25141210
44071	49669123
44072	23981910
44073	9695354
44074	13380578
44075	42791413
44076	39194482
44077	464292
44078	33826226
44079	43361727
44080	19834291
44081	1988339
44082	2752058
44083	20581459
44084	40123397
44085	34533342
44086	10782815
44087	6075521
44088	17677715
44089	46842727
44090	8479063
44091	4688237
44092	25625501
44093	38060997
44094	2674440
44095	34405687
44096	45504189
44097	34714876
44098	26499358
44099	29556364
44100	48313791
44101	34255117
44102	44435065
44103	23276577
44104	19965826
44105	27545586
44106	46460176
44107	22850185
44108	2123755
44109	38111068
44110	9286652
44111	8807607
44112	27122422
44113	1063077
44114	18512396
44115	49086917
44116	43673780
44117	11123401
44118	22212836
44119	43601661
44120	39645949
44121	32296485
44122	12545571
44123	35451794
44124	14788012
44125	25624873
44126	14462282
44127	24810903
44128	11236688
44129	28266550
44130	8760558
44131	21450904
44132	22871566
44133	40740452
44134	13961279
44135	32198848
44136	27611605
44137	8907140
44138	5212120
44139	39638579
44140	34952961
44141	28372323
44142	12485682
44143	47078902
44144	27860593
44145	16890064
44146	8085610
44147	39998091
44148	22697427
44149	18849274
44150	20904110
44151	10537471
44152	16166145
44153	33355353
44154	906737
44155	43838678
44156	4037368
44157	41613491
44158	13715121
44159	4080454
44160	19491183
44161	31322684
44162	18350882
44163	25497706
44164	3173198
44165	38576563
44166	42313296
44167	49042507
44168	5579906
44169	5865377
44170	30944757
44171	17488744
44172	41852503
44173	6610392
44174	24473476
44175	17522069
44176	25975737
44177	48639098
44178	35599692
44179	31329513
44180	17542287
44181	48327511
44182	27375212
44183	23624370
44184	35592739
44185	3850284
44186	20857500
44187	40330878
44188	20915685
44189	13242013
44190	12668580
44191	2154927
44192	8557673
44193	18089720
44194	9353521
44195	20309658
44196	38001191
44197	9153088
44198	40276065
44199	37124940
44200	26913298
44201	31665157
44202	27395955
44203	31135082
44204	39561354
44205	22892484
44206	34953765
44207	36420001
44208	7028314
44209	40392584
44210	28628661
44211	47935228
44212	35674265
44213	24698082
44214	36995004
44215	6537778
44216	20937105
44217	177762
44218	44786235
44219	21849247
44220	26638182
44221	43172429
44222	12457211
44223	19027440
44224	22278676
44225	47950526
44226	47542870
44227	183851
44228	31333947
44229	12813606
44230	47331121
44231	5689695
44232	4891644
44233	33572321
44234	35583304
44235	35382195
44236	41380230
44237	31733613
44238	24598944
44239	19954644
44240	28442979
44241	35734200
44242	24111150
44243	22221886
44244	44049869
44245	11143195
44246	25842373
44247	10772270
44248	3601408
44249	7359321
44250	42182119
44251	34766102
44252	10564897
44253	47317789
44254	9705581
44255	3047956
44256	45260655
44257	39673002
44258	34792096
44259	8928365
44260	49713291
44261	38196537
44262	19081329
44263	20903651
44264	37061149
44265	30240027
44266	44448746
44267	13193311
44268	7648342
44269	18940234
44270	6049002
44271	20123417
44272	9435892
44273	26729644
44274	22309052
44275	20515862
44276	33709712
44277	27631682
44278	20090822
44279	20955131
44280	34977870
44281	24051596
44282	43349037
44283	44042322
44284	40782491
44285	32757228
44286	42303837
44287	7362626
44288	25516824
44289	49661903
44290	23907048
44291	50348094
44292	48188790
44293	29832097
44294	10791857
44295	31314324
44296	28743391
44297	41996981
44298	28866199
44299	25081107
44300	48613306
44301	22568371
44302	43339285
44303	26360834
44304	15680539
44305	10103122
44306	36105426
44307	22231747
44308	38511109
44309	21356032
44310	6673089
44311	10140793
44312	10122929
44313	9518977
44314	25479657
44315	20363430
44316	26748690
44317	44510887
44318	13204790
44319	6342767
44320	29615155
44321	12383135
44322	11250830
44323	33446619
44324	11489398
44325	4209857
44326	49319322
44327	42860094
44328	696180
44329	25074145
44330	47471196
44331	34330774
44332	29823735
44333	41740153
44334	32194343
44335	22160402
44336	10815585
44337	12655355
44338	29377677
44339	10068581
44340	51463003
44341	31212002
44342	30330044
44343	24578705
44344	13937823
44345	44750440
44346	31406733
44347	33837283
44348	28222279
44349	47812097
44350	4541049
44351	30137970
44352	5273446
44353	12037272
44354	42328364
44355	31754318
44356	19133152
44357	23194454
44358	11985637
44359	28581444
44360	8158494
44361	18279798
44362	33715274
44363	41637989
44364	50058392
44365	42063381
44366	39869242
44367	28081879
44368	44901646
44369	5628441
44370	46198541
44371	1688741
44372	2889618
44373	3556179
44374	39155985
44375	18616475
44376	33564492
44377	615572
44378	34995217
44379	30277350
44380	41442609
44381	2231378
44382	36728691
44383	39522255
44384	37964734
44385	25948394
44386	12776387
44387	28936498
44388	18699709
44389	33215521
44390	25583519
44391	48266870
44392	39130612
44393	3492259
44394	6160153
44395	41717532
44396	19498515
44397	43398597
44398	48647149
44399	11521166
44400	16310797
44401	39812450
44402	34557815
44403	38905316
44404	19755662
44405	26735672
44406	47280089
44407	8323564
44408	21327884
44409	19919932
44410	34324866
44411	30598698
44412	35203478
44413	41941115
44414	42340871
44415	38924110
44416	32366015
44417	33908198
44418	44726331
44419	35928564
44420	9077932
44421	28149600
44422	61060
44423	48401553
44424	26985808
44425	33567926
44426	2229519
44427	37395848
44428	40699364
44429	16731473
44430	32809321
44431	24600431
44432	44914013
44433	34387991
44434	28183453
44435	7815867
44436	47610903
44437	31920226
44438	28953349
44439	26183511
44440	1693901
44441	41297517
44442	12516424
44443	40644623
44444	42227926
44445	15719741
44446	41724992
44447	61062
44448	6452715
44449	28992007
44450	28167138
44451	22419306
44452	8108806
44453	9014467
44454	29459297
44455	838666
44456	7147888
44457	34595505
44458	28279994
44459	1836442
44460	38057293
44461	4083603
44462	649185
44463	12642635
44464	46598961
44465	20250238
44466	19436174
44467	34732865
44468	6023383
44469	31026322
44470	26319686
44471	15620980
44472	6928503
44473	14876881
44474	25520200
44475	38562882
44476	11143160
44477	19317095
44478	42921180
44479	15055389
44480	34853582
44481	32128597
44482	28156854
44483	41412453
44484	18656453
44485	1256492
44486	26236947
44487	31153563
44488	31158746
44489	8376209
44490	11142787
44491	22700639
44492	27379561
44493	32204357
44494	38372313
44495	623623
44496	27126135
44497	34274755
44498	22985567
44499	21749039
44500	19286149
44501	36354807
44502	4662926
44503	31119172
44504	11143236
44505	47416691
44506	34182101
44507	28374725
44508	29214055
44509	25449048
44510	34172149
44511	31505563
44512	9582499
44513	21585746
44514	1365330
44515	40179296
44516	23449178
44517	12728222
44518	42031828
44519	34193772
44520	20581103
44521	39990959
44522	31601544
44523	19777415
44524	34626554
44525	26589389
44526	43317045
44527	24353923
44528	23813649
44529	33974627
44530	47267363
44531	5276483
44532	13254862
44533	44574467
44534	40349947
44535	10189385
44536	23225535
44537	19636925
44538	27875975
44539	33238079
44540	22523378
44541	14827551
44542	23527179
44543	50339670
44544	44583259
44545	353369
44546	42420391
44547	35520487
44548	46922520
44549	28659712
44550	34726284
44551	7192710
44552	14132268
44553	26482675
44554	18040146
44555	43671074
44556	5109680
44557	18496202
44558	18089738
44559	10700804
44560	42535928
44561	25180915
44562	6032221
44563	46453567
44564	41900558
44565	50191648
44566	22799564
44567	41541351
44568	2926253
44569	10502224
44570	18498357
44571	14445747
44572	4352911
44573	41852502
44574	37118655
44575	3674173
44576	44334947
44577	21150086
44578	48432733
44579	7731039
44580	24160744
44581	42460741
44582	14075290
44583	42273457
44584	14592879
44585	40016236
44586	43997737
44587	47424244
44588	14487270
44589	5627182
44590	47424398
44591	23427823
44592	44233633
44593	11672955
44594	8560225
44595	39984660
44596	29581623
44597	6899733
44598	46369027
44599	43601849
44600	3644151
44601	42108618
44602	14648489
44603	8964827
44604	35030124
44605	50445008
44606	40943008
44607	21047106
44608	5253186
44609	12216999
44610	23151276
44611	20574919
44612	31417051
44613	11715400
44614	6777127
44615	17931970
44616	41858613
44617	5073747
44618	21562456
44619	23507936
44620	42372102
44621	25400157
44622	28632246
44623	8169701
44624	30733210
44625	2099934
44626	12794137
44627	43935437
44628	8191093
44629	42663419
44630	35246741
44631	28846136
44632	33215685
44633	25080361
44634	50983883
44635	9429901
44636	36722713
44637	5936011
44638	31661077
44639	10702493
44640	20164495
44641	19400564
44642	8419530
44643	25240519
44644	38705701
44645	2553430
44646	34708926
44647	2253773
44648	3781791
44649	24427315
44650	16053851
44651	42147075
44652	12665150
44653	18528373
44654	11767370
44655	73434
44656	14938510
44657	1273558
44658	18587615
44659	35198649
44660	49074488
44661	1055440
44662	5386594
44663	36354199
44664	34405656
44665	1858358
44666	45715854
44667	7573757
44668	9067576
44669	34988305
44670	2610420
44671	37564552
44672	34689049
44673	31156838
44674	14625185
44675	39442466
44676	25004974
44677	45715589
44678	32252915
44679	45516951
44680	10125507
44681	7148350
44682	23309792
44683	9144986
44684	44582980
44685	24325293
44686	3654107
44687	37880336
44688	15078626
44689	35758260
44690	31630826
44691	29328011
44692	2430019
44693	44740206
44694	28252120
44695	23395906
44696	41852026
44697	4793122
44698	5430656
44699	11463357
44700	26292425
44701	26668118
44702	35459152
44703	10646793
44704	48696237
44705	41379196
44706	43446521
44707	42072065
44708	18069089
44709	18719108
44710	19712210
44711	23270598
44712	12431569
44713	11105496
44714	21544868
44715	48578740
44716	5819703
44717	24817224
44718	40764641
44719	41147856
44720	6324060
44721	34358037
44722	5682277
44723	24445268
44724	25232018
44725	18540323
44726	29191843
44727	18786203
44728	48814753
44729	21870294
44730	23169496
44731	50596418
44732	11574995
44733	12481451
44734	41921460
44735	25081206
44736	35203339
44737	32812378
44738	45668194
44739	11069054
44740	3055521
44741	41269232
44742	50649041
44743	15958674
44744	35948103
44745	44142624
44746	35708116
44747	41472367
44748	49210957
44749	19922880
44750	22396775
44751	43680518
44752	12254047
44753	5309452
44754	47946927
44755	44224823
44756	35581611
44757	12611406
44758	28531923
44759	25969438
44760	14356117
44761	25434120
44762	36030580
44763	3840179
44764	43942087
44765	24835560
44766	37512178
44767	44269232
44768	42689719
44769	11134797
44770	32633647
44771	31885311
44772	22799765
44773	40759059
44774	9815449
44775	18746760
44776	1599486
44777	26847622
44778	1090641
44779	4433680
44780	6708534
44781	27622807
44782	48358752
44783	43901893
44784	36564724
44785	30692431
44786	21815513
44787	8750529
44788	8098996
44789	43781552
44790	4822531
44791	43475793
44792	23766228
44793	3177982
44794	20192250
44795	30970148
44796	25156033
44797	28846151
44798	5695605
44799	42456875
44800	27686176
44801	39756965
44802	44842136
44803	39772791
44804	25228300
44805	7993874
44806	3579131
44807	39079819
44808	7120180
44809	12481597
44810	21837152
44811	44805411
44812	26628464
44813	37937014
44814	8316548
44815	20842618
44816	37203610
44817	10890876
44818	31138261
44819	6408318
44820	6183577
44821	26363103
44822	41194853
44823	21760639
44824	46622643
44825	34626219
44826	41876380
44827	20044790
44828	3646864
44829	43163619
44830	48665389
44831	47286639
44832	35883364
44833	43361420
44834	49344408
44835	10272948
44836	2381687
44837	48422778
44838	1954198
44839	2078932
44840	6184657
44841	31322428
44842	43411634
44843	47645322
44844	31574184
44845	12378414
44846	13893870
44847	43710363
44848	4860005
44849	26036464
44850	31608021
44851	42155823
44852	29800661
44853	29890894
44854	33371480
44855	40131108
44856	43697560
44857	23032391
44858	24007811
44859	7521422
44860	47069168
44861	28387767
44862	18430452
44863	28008837
44864	31915902
44865	16711568
44866	38480488
44867	47513137
44868	30607983
44869	39496583
44870	2137209
44871	27138287
44872	3945952
44873	31264456
44874	1425905
44875	33215652
44876	17919498
44877	48519952
44878	49185383
44879	22286817
44880	37393014
44881	41826678
44882	24008761
44883	20903405
44884	29616771
44885	2337637
44886	31045112
44887	19316845
44888	44308421
44889	26015777
44890	1446079
44891	26447639
44892	24239124
44893	41101308
44894	20264949
44895	38111668
44896	5722849
44897	33723894
44898	113227
44899	3946917
44900	35343769
44901	9103852
44902	18768247
44903	30694192
44904	14656726
44905	7011539
44906	24407838
44907	42969292
44908	24645753
44909	34814175
44910	15342625
44911	38042077
44912	21226154
44913	16168156
44914	29799271
44915	31717209
44916	7586366
44917	44309700
44918	7962487
44919	33540127
44920	13980546
44921	3814521
44922	20579797
44923	24548846
44924	27882254
44925	11361026
44926	46362104
44927	40828188
44928	33231905
44929	36415875
44930	8438953
44931	41712946
44932	28969169
44933	47504314
44934	46196022
44935	29838671
44936	31153724
44937	43553175
44938	20789641
44939	20249942
44940	38952089
44941	5688616
44942	19910557
44943	10759485
44944	19421263
44945	14852964
44946	906173
44947	43474107
44948	30029985
44949	23519606
44950	44143041
44951	15807833
44952	15652207
44953	28783635
44954	5785156
44955	38154928
44956	44281066
44957	7815982
44958	20935857
44959	41035228
44960	47473148
44961	15109392
44962	35591383
44963	37005266
44964	8310511
44965	19876240
44966	29758584
44967	61183
44968	21874343
44969	3024556
44970	44109822
44971	23429308
44972	11234346
44973	31513414
44974	15445885
44975	42197270
44976	44827439
44977	39099448
44978	43903645
44979	20579723
44980	11749490
44981	29346392
44982	20904324
44983	42624900
44984	47076839
44985	28268427
44986	15765481
44987	5452372
44988	975430
44989	13541124
44990	44379965
44991	635322
44992	41568821
44993	9881864
44994	42560564
44995	35846905
44996	24436246
44997	2259324
44998	44506380
44999	40237372
45000	27369092
45001	43157585
45002	22605967
45003	19116766
45004	43917601
45005	30830835
45006	11469047
45007	20769253
45008	20935495
45009	28839700
45010	5080311
45011	51528685
45012	43919402
45013	37986372
45014	20579748
45015	14375363
45016	49658342
45017	13166374
45018	22336327
45019	26284611
45020	39547070
45021	25112888
45022	22526146
45023	15395524
45024	34623319
45025	4347027
45026	41790050
45027	33654436
45028	12133251
45029	4260440
45030	17698124
45031	25104454
45032	29046736
45033	37635986
45034	17552066
45035	27768319
45036	43167257
45037	36079583
45038	30196551
45039	34847651
45040	4195398
45041	20694344
45042	14076013
45043	10774223
45044	1172207
45045	21867447
45046	45638324
45047	22284570
45048	46960989
45049	27617955
45050	32891767
45051	34643778
45052	14603443
45053	20664798
45054	48410042
45055	7344453
45056	33996628
45057	44594125
45058	14358345
45059	42654619
45060	11376768
45061	7604698
45062	34190594
45063	14379143
45064	47424576
45065	38922042
45066	48646907
45067	9190922
45068	5488755
45069	34541508
45070	10564861
45071	18688831
45072	41389969
45073	4153895
45074	10000166
45075	41243052
45076	10791888
45077	10659905
45078	14411332
45079	42010397
45080	42998873
45081	22188591
45082	9507405
45083	42367614
45084	18332500
45085	13957366
45086	18537547
45087	47567093
45088	3417532
45089	4948144
45090	11594636
45091	42604767
45092	30011023
45093	42801026
45094	32013615
45095	20903206
45096	7672134
45097	40391929
45098	3245120
45099	32559610
45100	28856253
45101	13835701
45102	39556107
45103	3124658
45104	43486891
45105	29530252
45106	17145800
45107	6089198
45108	30485390
45109	946737
45110	22120049
45111	13522642
45112	38615911
45113	4624364
45114	15851004
45115	36232890
45116	21184469
45117	35386700
45118	35863614
45119	41089763
45120	36988542
45121	9357754
45122	26587817
45123	1120159
45124	30469268
45125	9842327
45126	972234
45127	34847119
45128	17182535
45129	34430499
45130	20113351
45131	20374262
45132	12640256
45133	10090909
