id	popularity
14333	2.7145430083369215E-6
14334	6.400379574138483E-7
14335	4.2220574087454534E-7
14336	8.08018093804721E-7
14337	4.37692406790202E-8
14338	1.5223077173624797E-5
14339	5.339356415744736E-7
14340	1.1911819317862938E-6
14341	8.836043968699593E-7
14342	1.567168031079922E-6
14343	1.0441198823158757E-7
14344	2.3640533123254206E-7
14345	3.378641888605345E-6
14346	5.900920899822341E-6
14347	1.5183734364954354E-6
14348	7.822677513602004E-7
14349	1.2143323039449745E-6
14350	6.830926732525307E-7
14351	1.9610242335575794E-5
14352	2.038845380763158E-6
14353	1.1726609640173685E-6
14354	2.8634064482118744E-6
14355	1.1686777051778208E-6
14356	1.3932000419912203E-7
14357	6.939816391070959E-6
14358	3.158973977778335E-6
14359	1.3886776568618975E-7
14360	1.092983875057461E-6
14361	2.8550782263749633E-6
14362	1.9555218715458345E-7
14363	2.79703041508403E-7
14364	5.573354401992707E-7
14365	4.048131206864498E-7
14366	5.165595925794404E-7
14367	1.920094375451067E-7
14368	5.344147455944527E-7
14369	1.1558548186651203E-7
14370	3.465825818128817E-8
14371	2.1229915063298335E-6
14372	5.451971520684706E-6
14373	3.460406378304733E-6
14374	1.3981527943760726E-6
14375	7.40871772466747E-7
14376	1.1595645821189771E-6
14377	3.0825477273292747E-7
14378	2.274578267425076E-6
14379	1.047070859436932E-6
14380	3.6020505536569856E-7
14381	1.6232702220100614E-6
14382	3.143504506372516E-6
14383	1.804077189968445E-6
14384	4.184391119524506E-7
14385	3.1255637093490547E-7
14386	9.393496588315869E-7
14387	2.2149034770424177E-6
14388	3.3959614258554533E-7
14389	3.3548549004311466E-7
14390	3.233801328161668E-7
14391	7.740285384915308E-7
14392	1.0532065689658776E-6
14393	1.911278332737396E-4
14394	4.928207063411967E-7
14395	8.77411672132402E-7
14396	8.928059543340392E-7
14397	3.177151791278659E-6
14398	7.899474760972446E-7
14399	1.813267462726069E-6
14400	6.866039104091162E-7
14401	3.6747163423178235E-7
14402	1.2326662342371038E-6
14403	5.127008489947294E-7
14404	4.62364066872765E-6
14405	3.007835580993787E-6
14406	2.1125428117808792E-7
14407	3.542383650261297E-7
14408	1.3716801203669078E-6
14409	2.3631709758071783E-6
14410	8.403744237301534E-6
14411	8.406191334924492E-7
14412	6.905121013856369E-7
14413	1.8683352033391254E-6
14414	8.127205081571134E-7
14415	2.0504578849271968E-6
14416	7.12947241902575E-7
14417	3.4659058259753334E-6
14418	7.178583870238603E-7
14419	2.8899007640028327E-7
14420	8.943388537558961E-7
14421	1.669677808550994E-6
14422	1.2028299598170153E-6
14423	1.584969409160775E-6
14424	1.7714317719064104E-6
14425	4.945280022139237E-7
14426	2.868314565985484E-7
14427	3.7096767358127427E-6
14428	5.828842709531303E-6
14429	4.504494682953315E-7
14430	8.455960921542198E-7
14431	4.7519677443286376E-7
14432	2.763360242738136E-6
14433	3.235971364182634E-6
14434	1.1148495050294831E-6
14435	1.4296197500670671E-6
14436	1.2926280848705084E-6
14437	1.8351137884472957E-6
14438	1.1988245992584258E-6
14439	3.702242041742738E-6
14440	7.476027139331011E-6
14441	1.6378021557464445E-6
14442	2.3061579197600803E-6
14443	8.16992084919298E-7
14444	2.5809813060344294E-6
14445	1.7220988006236322E-7
14446	1.266638112080628E-6
14447	2.883938434580398E-7
14448	2.393167942234347E-6
14449	2.6418167342607055E-7
14450	1.241324555192877E-6
14451	4.917495472871252E-6
14452	1.0867913792672062E-6
14453	2.7812913229169623E-6
14454	2.0527842947702607E-7
14455	8.05301087552346E-7
14456	5.7310154865718314E-6
14457	4.78671366871268E-7
14458	5.950680204992608E-7
14459	3.4796055334879686E-6
14460	2.9367695804495145E-7
14461	1.1880611528621874E-6
14462	2.830350917636962E-6
14463	4.946182746374175E-7
14464	1.5228784961138605E-6
14465	3.1238224998097267E-6
14466	1.781341960917417E-6
14467	3.873404466741015E-6
14468	1.4289820161694945E-7
14469	7.011838287855465E-7
14470	1.3616016325585683E-6
14471	2.0296950622954823E-6
14472	3.674059460073457E-7
14473	4.7514913978525795E-6
14474	4.089751985309756E-7
14475	5.279146241634978E-6
14476	3.2431924986478714E-7
14477	7.429767828895918E-7
14478	1.3331122272048007E-6
14479	1.2554477860262087E-6
14480	7.396738249014385E-7
14481	3.813434701015748E-5
14482	1.0152990847926696E-6
14483	1.4511921738703594E-6
14484	2.700418146709359E-6
14485	9.99204842639928E-7
14486	1.2224353101765463E-6
14487	2.4119041957838187E-6
14488	4.2094502065494844E-7
14489	1.5596771351480553E-6
14490	1.819423100024719E-6
14491	3.7338072958151333E-6
14492	1.2272234171764755E-6
14493	3.2808263093383616E-7
14494	1.5403444396732161E-6
14495	1.985192908423956E-6
14496	6.137435213148433E-7
14497	6.552376177033649E-7
14498	1.6649357145273128E-6
14499	8.667807728262521E-7
14500	7.751052535153247E-7
14501	5.0949529218296266E-6
14502	1.4394734254750375E-6
14503	1.916373468289992E-6
14504	1.283202028506248E-6
14505	9.469996885357373E-7
14506	2.354055584434276E-7
14507	3.8584963286303395E-7
14508	6.795414762613698E-7
14509	9.907470848131241E-7
14510	2.731347693492192E-6
14511	1.7232195032475765E-5
14512	1.3598715440118583E-6
14513	1.2589984997106815E-6
14514	3.68586261206414E-6
14515	9.35686799873258E-7
14516	5.097670485890339E-7
14517	4.283612982264399E-7
14518	1.1862746741061993E-6
14519	4.655878030443379E-7
14520	1.719878461340104E-7
14521	4.253160126105703E-6
14522	5.121256297253654E-7
14523	4.906612091907563E-7
14524	1.2561195604391598E-6
14525	4.079376080178937E-7
14526	9.884331999150116E-7
14527	2.642421366644628E-6
14528	1.014356976735519E-6
14529	1.387593588381294E-6
14530	1.3023426772147181E-6
14531	1.321062583219863E-6
14532	9.769064995965315E-7
14533	3.629536794016054E-6
14534	8.838410423601509E-7
14535	1.6771942281853239E-6
14536	3.5172935087147743E-7
14537	2.898360586013488E-7
14538	4.273507432161871E-7
14539	9.578959869328192E-7
14540	4.735427269852275E-6
14541	2.1439597847870113E-6
14542	1.0702251056850251E-7
14543	4.1937630883934065E-6
14544	1.7399117551906257E-7
14545	1.510231916203189E-6
14546	5.401992672378317E-7
14547	8.554561852075712E-7
14548	1.747412753392111E-6
14549	2.669310407727681E-6
14550	1.9311218909343066E-6
14551	1.171739874059828E-6
14552	8.485820620745682E-8
14553	2.360877488046063E-7
14554	4.411094507166616E-7
14555	2.099049076140934E-6
14556	4.7503405816050956E-7
14557	7.80977335332475E-7
14558	2.73755490488746E-7
14559	6.151863567739284E-7
14560	4.412268513203358E-7
14561	3.7912124868154097E-7
14562	3.3693336680195435E-7
14563	1.5484763943509232E-7
14564	1.312814001901882E-6
14565	1.0038555406008618E-6
14566	3.9963894801202347E-7
14567	1.0492470014104997E-6
14568	1.5369264828823453E-6
14569	9.344683174050392E-7
14570	1.3897453853380712E-6
14571	2.390125555099489E-6
14572	2.2870544372619207E-6
14573	1.6657745195313349E-6
14574	7.413334936069362E-8
14575	7.361714634425252E-7
14576	7.996856144750101E-7
14577	5.86268673336773E-7
14578	1.6091784829589356E-6
14579	2.183507307895784E-7
14580	4.4368828759379324E-7
14581	7.097187556281185E-7
14582	4.646423078480005E-6
14583	4.936764959122041E-7
14584	1.9420187841170078E-7
14585	1.7974734639915066E-6
14586	8.877923579678378E-7
14587	4.906338562942374E-7
14588	2.2334465233245763E-7
14589	1.047751298133188E-6
14590	4.389529789566093E-7
14591	1.61145498637507E-6
14592	5.58051998703875E-7
14593	6.047451458114994E-7
14594	1.928157235460351E-6
14595	1.4716200275190348E-6
14596	2.664579648284252E-7
14597	1.3054879762007015E-6
14598	4.37627958523996E-6
14599	3.196023339487396E-7
14600	7.779989766265304E-7
14601	9.478492695886866E-7
14602	1.404164208440097E-7
14603	3.7421073243772905E-6
14604	8.401546473562863E-6
14605	1.929476087564589E-7
14606	3.9163534444257686E-7
14607	4.372048177132801E-7
14608	2.298547951201102E-6
14609	7.733014232104408E-7
14610	2.00021217631244E-6
14611	5.20422701209437E-6
14612	7.872023420225115E-7
14613	6.29429755351459E-7
14614	5.97916242489179E-6
14615	3.8670377939220043E-7
14616	1.647281289692641E-6
14617	1.1874516330432688E-6
14618	1.39499914909703E-6
14619	5.647484009167007E-6
14620	7.224197527256893E-7
14621	4.670048704547806E-6
14622	1.4164368099033648E-6
14623	1.3614795220408753E-6
14624	2.7414982319145673E-6
14625	3.0004559942309572E-6
14626	8.699921382291951E-8
14627	2.141790358571175E-6
14628	1.1523506873729976E-7
14629	9.519235819293091E-7
14630	1.4242676357894443E-6
14631	7.874020106854511E-7
14632	1.1877682535038093E-6
14633	7.162243427115959E-6
14634	1.4192129550371117E-7
14635	7.440768509484848E-7
14636	9.89154536405719E-7
14637	2.058035737717797E-6
14638	1.9570723596440712E-6
14639	5.048184788019611E-7
14640	1.4744324581726593E-7
14641	1.6841990608741502E-6
14642	4.799270880992757E-7
14643	5.65056691637679E-7
14644	1.3319529719468434E-6
14645	3.463378397933357E-7
14646	1.8584567778859722E-6
14647	1.1921504595483417E-7
14648	4.006289831229661E-7
14649	1.4113978369178067E-6
14650	4.9855300075071585E-6
14651	1.3624901211438024E-6
14652	4.078396668232785E-6
14653	1.080727114907491E-5
14654	1.2059774247848527E-6
14655	1.2233575012033482E-6
14656	2.977342524563275E-7
14657	1.5063803725006802E-6
14658	7.512706886637481E-7
14659	1.444433414394548E-6
14660	3.8423332912113307E-7
14661	1.787835828386462E-7
14662	1.064203877829863E-6
14663	6.272756730769161E-7
14664	2.5789174542844603E-6
14665	2.8131423350332585E-6
14666	1.097156331459171E-6
14667	1.2003023505171168E-6
14668	1.1916297401328186E-6
14669	1.8119289372611072E-6
14670	3.573113528154798E-6
14671	1.7122166304640748E-6
14672	4.769541301329223E-7
14673	5.162704586516552E-7
14674	1.5365186521694578E-6
14675	2.569318046833135E-6
14676	1.2707914775064277E-5
14677	6.612339505814892E-6
14678	1.7739775288587037E-7
14679	5.084926523872426E-7
14680	1.1573784429605392E-6
14681	1.313373460818992E-6
14682	2.3190209393257634E-7
14683	1.4834067727696648E-6
14684	1.5348504535541294E-7
14685	1.5405037017703353E-6
14686	3.046591568920494E-7
14687	2.073971695253188E-5
14688	2.7587021658778472E-6
14689	2.632113507970551E-7
14690	4.306120473220831E-6
14691	1.659876493139551E-6
14692	3.2070555879915377E-7
14693	7.016512628257394E-7
14694	1.7357682345812634E-6
14695	5.115630428674238E-7
14696	3.198433322516529E-7
14697	1.680288644833958E-7
14698	6.8072050407260185E-6
14699	7.452238205202714E-7
14700	1.5099176283109963E-6
14701	4.112961888444292E-7
14702	1.253640364610946E-6
14703	2.6936644952866293E-7
14704	5.067123245353282E-6
14705	1.4051007241605985E-6
14706	1.4702958781655443E-6
14707	3.4633676657112642E-6
14708	4.9303016908670645E-6
14709	6.695882048594105E-7
14710	3.255928151344623E-7
14711	4.544137659280041E-6
14712	1.583220646444476E-6
14713	1.4716298987866927E-6
14714	6.912113646619085E-7
14715	1.0315168157632022E-6
14716	5.095551489971979E-7
14717	4.336340688102918E-6
14718	6.551827136695841E-7
14719	3.9667052865169E-6
14720	8.891194230498946E-7
14721	1.0730049260780084E-6
14722	1.8903609181954192E-6
14723	1.5439696872352232E-6
14724	1.5047969726871972E-6
14725	4.184660561179785E-6
14726	8.409152003388334E-7
14727	6.287002275845569E-7
14728	1.6219418172790762E-6
14729	2.3055490787157015E-6
14730	1.109398558391084E-6
14731	7.899590106742502E-7
14732	7.126637614703924E-7
14733	1.2570772076203586E-7
14734	1.0827837256568287E-6
14735	5.229381334824156E-6
14736	1.0404366655897396E-6
14737	5.445148644274956E-7
14738	5.79967719145196E-7
14739	1.2464546005942107E-6
14740	4.977563790600577E-6
14741	6.503226124065536E-7
14742	2.756340733607936E-7
14743	9.194799375507598E-7
14744	2.0430840326512058E-6
14745	6.241974822781222E-6
14746	7.470259265244102E-7
14747	1.5036523633576076E-5
14748	8.472730481331141E-7
14749	1.3401446397248666E-6
14750	7.591871523697715E-6
14751	1.6978884913869532E-6
14752	2.8748587597293824E-6
14753	5.301729237265225E-7
14754	1.2554707294660677E-6
14755	1.2204262440714202E-6
14756	1.0055090520903172E-6
14757	1.8618925523763981E-6
14758	2.055746813516608E-6
14759	6.220250325915226E-7
14760	3.824746440377426E-6
14761	3.6884729476178173E-7
14762	2.91479712710489E-7
14763	9.547851831835146E-6
14764	6.649091771742784E-6
14765	5.729664405284474E-7
14766	6.9452893670573055E-6
14767	1.7169603277480589E-6
14768	1.0750695844299095E-6
14769	2.1671750320613216E-6
14770	2.3217743116293942E-7
14771	4.1811630147869645E-7
14772	9.555071140592628E-7
14773	3.1623063153946203E-6
14774	2.370564374662157E-6
14775	7.324352905200458E-7
14776	1.1011952896010502E-6
14777	1.1726654959042594E-6
14778	1.5332470249745498E-6
14779	5.260604619525007E-7
14780	2.3840586978411166E-6
14781	8.523474480967455E-7
14782	6.494042836079009E-7
14783	1.8827426294798168E-6
14784	1.2822166156215138E-6
14785	1.6007089856002902E-6
14786	1.0571551537039899E-7
14787	2.2233583499745112E-7
14788	1.7936036233671835E-6
14789	3.732012692539788E-7
14790	7.855600117241584E-7
14791	1.0858288867398856E-6
14792	6.06981784650721E-7
14793	4.27066990053542E-6
14794	5.255558984631749E-7
14795	5.838142561286877E-7
14796	2.0339382179840267E-6
14797	1.0155878784005858E-7
14798	6.384464343228003E-7
14799	1.3573669649872774E-6
14800	1.7668006822439742E-7
14801	2.012221755452559E-6
14802	1.4833245413675761E-6
14803	5.312835330678124E-6
14804	6.177858991576176E-7
14805	8.267053403437003E-6
14806	2.3348026355349127E-7
14807	2.4466381465892542E-6
14808	1.1184725870416877E-5
14809	2.051941330346951E-6
14810	8.474802891678762E-6
14811	2.1627338668366685E-6
14812	2.4938860073924254E-6
14813	1.9197321758745257E-7
14814	5.49425622907876E-7
14815	2.0294156802450274E-7
14816	2.7790891822927935E-7
14817	1.8260732310220321E-6
14818	7.107903628797408E-7
14819	6.825933916731409E-7
14820	2.9704419662772653E-7
14821	1.0235166460373273E-6
14822	1.1009852834739427E-6
14823	2.360768922216552E-6
14824	1.4791839289002345E-7
14825	2.1946094481071964E-6
14826	8.158199402626687E-7
14827	2.9528698486987374E-6
14828	1.4584900248474936E-6
14829	2.5689049965506087E-6
14830	7.888030226600133E-8
14831	3.493371821230671E-6
14832	1.6204883497362203E-6
14833	1.676574211667902E-6
14834	1.0552007383662028E-6
14835	5.857270014519814E-7
14836	3.9836345048591464E-6
14837	1.6568237262691348E-6
14838	3.5389559483076517E-7
14839	2.6422661561863944E-7
14840	7.786152463147178E-7
14841	5.276235964893201E-7
14842	2.1833699105924056E-6
14843	1.9565358519658826E-6
14844	2.6515012302590273E-6
14845	2.901561202502632E-6
14846	2.863217830245075E-6
14847	2.57732726444376E-6
14848	3.0039875960195875E-6
14849	2.9199450645848956E-7
14850	6.681351499137597E-7
14851	3.0171605035847662E-6
14852	5.114249304096509E-7
14853	3.520364652176483E-6
14854	4.230049819536692E-7
14855	1.4609194114097535E-6
14856	1.0262914734362823E-7
14857	4.531255357675852E-7
14858	6.808237935800868E-7
14859	1.8195369187658726E-6
14860	1.1842502747601545E-6
14861	5.4358306925526675E-6
14862	6.858228851132249E-7
14863	2.3523998761293806E-6
14864	9.880009349948765E-7
14865	8.646791157367096E-5
14866	1.327157051641114E-6
14867	1.38008028021575E-6
14868	1.2629165366946336E-6
14869	1.7281330828546147E-6
14870	1.9915594679491548E-6
14871	5.400982108955988E-7
14872	3.598774965346306E-7
14873	1.1972066773188087E-6
14874	1.5320191347893297E-6
14875	5.465880476039011E-7
14876	2.2449145788208825E-6
14877	4.844452148601873E-7
14878	6.275813738617797E-7
14879	5.649323113612123E-7
14880	1.4810261632161637E-6
14881	1.0809466468364907E-6
14882	1.0786799523528318E-6
14883	1.5598901359163876E-6
14884	9.643323358570842E-7
14885	6.85159571292386E-7
14886	4.1093795317320086E-7
14887	1.5685369471151238E-6
14888	3.043817794171611E-6
14889	1.3787983520182502E-6
14890	3.192695163222283E-6
14891	8.702680853116066E-7
14892	4.0344360512604413E-7
14893	3.5145161376117283E-7
14894	2.4547384795597146E-7
14895	1.5347416028525368E-6
14896	1.8551757372444548E-6
14897	1.5492182688531726E-6
14898	5.316119121807569E-7
14899	1.4262526341267172E-7
14900	2.545597551726521E-6
14901	1.4534024533211473E-6
14902	1.151227912064182E-7
14903	5.416903616456915E-7
14904	9.519241827367833E-7
14905	1.025123945971392E-6
14906	1.3189922461592016E-6
14907	3.8144745035867783E-7
14908	2.999671546937464E-7
14909	7.209400668414667E-6
14910	6.752250808456969E-7
14911	1.404303498279471E-6
14912	2.1384142507434736E-7
14913	9.281455197264725E-7
14914	8.887558311433674E-7
14915	9.68918962104383E-7
14916	3.645770512588821E-6
14917	2.0159061061399438E-6
14918	8.747504356172201E-7
14919	9.359059275062326E-7
14920	5.176932559450452E-7
14921	1.0619087734054415E-6
14922	9.60186238830481E-7
14923	5.952433797976426E-7
14924	5.8414481466732926E-6
14925	2.6643115183805547E-6
14926	4.263293270327467E-7
14927	2.300732027149394E-7
14928	9.725881743674637E-7
14929	1.9669378203709963E-6
14930	1.9382111840617742E-7
14931	1.2401161361552724E-6
14932	1.0913997372122181E-7
14933	3.706876635148334E-7
14934	6.070532394075448E-7
14935	6.660094007109669E-7
14936	2.0535890577828542E-6
14937	1.0868938099618343E-6
14938	1.1770064721921396E-6
14939	3.4615545282244437E-7
14940	2.107589798617225E-7
14941	1.3400008376500955E-6
14942	5.721242595890622E-7
14943	3.0115730644618964E-7
14944	1.594104490324576E-6
14945	7.416321416456149E-7
14946	1.0172513106448339E-6
14947	8.515293066738953E-7
14948	3.957186298931073E-7
14949	7.0300392242586115E-6
14950	3.6736205114939657E-6
14951	1.1855187643978147E-6
14952	1.965147130467485E-6
14953	5.36368360907397E-7
14954	2.2388127796871516E-6
14955	8.308084328289242E-7
14956	3.6399195565855866E-7
14957	2.841651869568461E-6
14958	1.4019639776941344E-6
14959	3.6413919266733625E-6
14960	3.0964367855228714E-6
14961	5.755967527292071E-7
14962	1.654701956149795E-7
14963	4.843104922256414E-6
14964	5.088700596575286E-7
14965	2.563339752460941E-7
14966	1.5430870546873087E-6
14967	4.038166959409783E-7
14968	1.9023756177200713E-6
14969	5.182550839094405E-6
14970	7.321896657630604E-7
14971	8.881590587474682E-7
14972	1.3887042992175866E-6
14973	1.1244678227828676E-6
14974	1.1806474152841098E-6
14975	2.2214030237371034E-6
14976	2.6752023164378336E-6
14977	1.7022785983253577E-6
14978	6.784215322454177E-7
14979	7.582322177882249E-7
14980	2.2288390436918434E-6
14981	2.126105385489351E-6
14982	1.991819314888541E-6
14983	1.4853549175836868E-6
14984	1.9679475489688028E-5
14985	5.766573612358612E-7
14986	1.366325392046907E-6
14987	1.252426223566725E-6
14988	1.1660670218016056E-7
14989	3.888452888742283E-5
14990	6.106362821083506E-7
14991	1.6835306001206035E-7
14992	2.4776366299030023E-6
14993	6.97877960316646E-6
14994	1.895050236130745E-6
14995	1.1916575293027962E-7
14996	1.2484266618603115E-6
14997	5.328362748832765E-7
14998	2.7640435637658816E-6
14999	5.6064401393071005E-6
15000	5.356918656247499E-7
15001	1.8474942418836608E-6
15002	9.886849231137373E-7
15003	3.791239605471863E-7
15004	2.0076817769481927E-4
15005	6.186533902743765E-8
15006	4.377662095965061E-6
15007	1.9712907987173915E-6
15008	1.7736072642245657E-6
15009	4.1209622685027445E-6
15010	1.8598625489636726E-6
15011	1.6883245071024076E-6
15012	7.441525070498607E-7
15013	1.7898713734571886E-6
15014	3.768490266213003E-6
15015	1.361282193299178E-6
15016	2.341982693247087E-7
15017	1.3234868449020378E-6
15018	9.73337321144303E-7
15019	1.824197400524642E-7
15020	8.649477850226725E-7
15021	1.4473001436392794E-6
15022	4.528741722767496E-7
15023	5.474892813260765E-7
15024	2.7050729313884204E-6
15025	5.325955565625833E-6
15026	9.536205144198544E-7
15027	1.6510907349567453E-6
15028	1.0060305066089132E-6
15029	1.5057486095156688E-7
15030	6.252203269383572E-7
15031	1.9471998722391E-6
15032	1.5037661005614028E-6
15033	1.4749746122827017E-5
15034	1.6430809144107868E-6
15035	2.9786300983789246E-7
15036	3.8405647062469545E-7
15037	3.3395707801575948E-6
15038	5.134344868403471E-7
15039	9.374752224862891E-7
15040	7.06974690039368E-7
15041	1.3682670828736845E-6
15042	5.913656942128971E-7
15043	3.9366620941380303E-7
15044	2.4167285704032545E-7
15045	1.0109483497477142E-6
15046	5.039452605660211E-7
15047	5.827732823933974E-7
15048	9.781588482715175E-7
15049	9.967053170028615E-7
15050	5.458280771671949E-7
15051	1.0259640069256303E-6
15052	2.5416802187094754E-6
15053	4.594734038137777E-6
15054	1.1237976057516238E-6
15055	9.22657373620723E-7
15056	7.525136949047431E-7
15057	6.189737911208986E-7
15058	1.0771125353396126E-6
15059	8.96282651013326E-7
15060	4.6500641484535494E-7
15061	2.797257943991091E-5
15062	1.4301264672575074E-7
15063	6.411104009286154E-7
15064	2.3104180655742084E-6
15065	3.48412261218771E-6
15066	1.0036556440280769E-6
15067	1.8428279584421052E-6
15068	1.0646520891294738E-6
15069	1.3847113516794344E-6
15070	2.561265563277913E-6
15071	9.325183166269694E-7
15072	7.320122560507937E-7
15073	6.510750261952441E-8
15074	1.0896109818036342E-6
15075	2.466027280714652E-7
15076	6.196916346733032E-7
15077	3.8360238551516077E-7
15078	1.0324900458350673E-5
15079	8.064402497120306E-7
15080	1.2457140301311517E-6
15081	9.162449530913492E-7
15082	7.306982939203605E-7
15083	2.769777593062559E-7
15084	1.4748248654821546E-6
15085	7.651021665704678E-6
15086	3.6077432888370258E-6
15087	9.319057140187488E-7
15088	6.450019528855929E-7
15089	7.606667525861966E-7
15090	7.980113370300633E-7
15091	7.556907485092713E-7
15092	8.336653829044095E-7
15093	8.997607564445462E-7
15094	1.6717744750634797E-6
15095	6.780041385525586E-6
15096	3.181691234420963E-6
15097	1.489466157098044E-7
15098	1.7032004914041233E-6
15099	5.120565176059775E-7
15100	7.540907348932698E-7
15101	1.3267821386209476E-5
15102	3.2588180973016305E-7
15103	9.997464781901885E-7
15104	7.660464141353132E-7
15105	6.579308826727292E-8
15106	8.810587891143551E-7
15107	3.5535570477144726E-6
15108	5.95975186871122E-7
15109	2.959459536763073E-7
15110	1.1119018526227725E-7
15111	1.034985140143382E-6
15112	5.899903161014833E-7
15113	2.1924462407172895E-6
15114	9.496142634596114E-7
15115	2.665842732048151E-7
15116	1.7503837865211292E-6
15117	3.9892849864027897E-7
15118	2.5306770809133163E-6
15119	1.6834086917526863E-6
15120	2.514885939121286E-7
15121	1.3678487778446499E-6
15122	1.031272303561048E-6
15123	2.8779065773640156E-7
15124	1.5792653028218578E-6
15125	6.252939376479407E-7
15126	6.738721039145228E-7
15127	3.177906412977436E-6
15128	5.099138285264191E-6
15129	3.982567650136591E-7
15130	1.6164163838392548E-6
15131	1.5597683362955846E-6
15132	8.745299522973355E-7
15133	5.426274543845792E-7
15134	1.1644700398483089E-6
15135	1.6251897530052316E-6
15136	4.8264617177726E-7
15137	1.5052429077046824E-6
15138	1.318118036476505E-6
15139	8.675920357791657E-7
15140	1.5453760902723608E-6
15141	1.8037520247818917E-6
15142	1.0603116135789303E-4
15143	6.667320062213743E-7
15144	2.1729460680391165E-7
15145	6.950144453162528E-7
15146	9.539152412807226E-7
15147	2.820990871891523E-6
15148	2.3847416173484756E-7
15149	2.0472476677501034E-6
15150	9.602752371527827E-7
15151	2.350117483964439E-6
15152	6.498995811058706E-6
15153	1.1200975350227953E-6
15154	3.937294248911429E-6
15155	1.843877348391046E-6
15156	5.028986839553538E-7
15157	5.012811508173422E-7
15158	1.45232270717365E-6
15159	3.2590462737681074E-6
15160	6.619584780615333E-7
15161	1.5932489249791284E-6
15162	3.480953732665528E-8
15163	1.1793625576333831E-7
15164	1.607322211174223E-7
15165	5.434914001061455E-7
15166	7.125743593367816E-7
15167	1.2622705868916133E-6
15168	5.385107650354414E-7
15169	6.441568295103716E-7
15170	2.3770725402865268E-7
15171	2.1595628807024472E-7
15172	6.12012858692249E-7
15173	1.1403840370293776E-6
15174	4.663222146643008E-6
15175	4.582738235230476E-7
15176	6.270451139833694E-6
15177	1.497453041830474E-5
15178	5.76719103683442E-7
15179	1.033606333781867E-6
15180	2.011817599040672E-6
15181	1.9684292294064557E-7
15182	1.0999280791818183E-6
15183	7.340414012511353E-7
15184	2.103318603056703E-6
15185	1.5761941794539843E-5
15186	4.899505296912745E-7
15187	7.453864699867842E-7
15188	8.416543442892201E-7
15189	9.060122809543284E-7
15190	1.61547002079832E-6
15191	5.599918220348961E-6
15192	1.6587273636691083E-6
15193	6.053881377171711E-7
15194	8.55180214287188E-7
15195	1.4122425470632756E-7
15196	3.7667545262351737E-6
15197	1.2308328490358487E-6
15198	1.3075169304489673E-6
15199	3.8510101087681255E-7
15200	8.630824039230257E-7
15201	7.97738189140095E-6
15202	5.929771095446974E-7
15203	2.217878482942825E-6
15204	7.529751046450111E-7
15205	1.1299507374230645E-6
15206	7.367661453497342E-7
15207	2.0871218721905206E-6
15208	4.825355885889539E-6
15209	1.5442513160981645E-6
15210	1.3618600701569775E-6
15211	2.224976674699657E-7
15212	1.491117310497412E-6
15213	1.4098300331279156E-6
15214	7.169052895332711E-7
15215	1.365317515577408E-7
15216	1.5405470737562212E-6
15217	7.467608263038934E-7
15218	2.135745578882708E-6
15219	2.535650609885385E-6
15220	3.4900718445690158E-6
15221	2.0877642397616954E-6
15222	2.144522146845864E-6
15223	1.0462506458424813E-6
15224	3.0315810732177203E-6
15225	3.3514240462526458E-6
15226	5.370134442343031E-7
15227	1.698971303111234E-7
15228	3.885294598928481E-7
15229	1.512126867048567E-7
15230	4.386225978738312E-6
15231	1.2147794644624495E-6
15232	2.032855321862255E-6
15233	1.5365381681511924E-6
15234	3.0662021488695582E-6
15235	9.705300662155073E-7
15236	7.244537320307297E-7
15237	3.647306014158713E-7
15238	8.967142748800028E-6
15239	1.428206844516561E-7
15240	1.0559211797289212E-6
15241	2.3197995717661144E-7
15242	1.0669561414346896E-6
15243	1.078127844879983E-6
15244	8.229635977709778E-7
15245	9.482264306515036E-7
15246	1.646319214351173E-6
15247	1.2354141056113285E-6
15248	3.1072828566763142E-6
15249	1.7650460814715627E-6
15250	3.820197552133444E-6
15251	5.098058127230493E-7
15252	1.5274235176559688E-7
15253	2.0367248167894116E-6
15254	5.939645799093269E-7
15255	2.304685183160273E-6
15256	8.814766046026985E-7
15257	9.037981299145531E-7
15258	8.022441867020729E-7
15259	8.327616585538876E-7
15260	5.330371473904117E-7
15261	9.407985799434937E-7
15262	3.5993831802088374E-6
15263	2.9945919687748723E-6
15264	9.130647420041097E-8
15265	1.0317104305769014E-6
15266	1.7439642327339746E-6
15267	1.737125162549271E-6
15268	1.641690514125486E-6
15269	8.328278123664827E-7
15270	5.564834220958482E-6
15271	5.616581715788558E-7
15272	6.330532347400938E-7
15273	7.786149868635264E-7
15274	6.029121759159814E-7
15275	7.66738672650352E-7
15276	1.0926761530126652E-6
15277	1.0895276240511317E-6
15278	2.6987213553705593E-7
15279	1.5312414818024202E-6
15280	2.6610215935672274E-6
15281	1.897208983970072E-6
15282	1.1309614935771247E-5
15283	1.1989287882772037E-6
15284	1.1832033120721137E-6
15285	1.2540655514004345E-6
15286	5.004666176919117E-7
15287	7.289202556408872E-7
15288	2.2356279698870188E-6
15289	6.53739013977007E-7
15290	1.724197132418415E-6
15291	1.7849527217560084E-6
15292	1.8720164787562453E-6
15293	7.246928926915669E-7
15294	6.026120851119631E-7
15295	1.6659227564191072E-6
15296	1.3377158576439085E-6
15297	9.164925832915122E-8
15298	1.6053585076514762E-6
15299	5.577640463246799E-7
15300	6.695869016547671E-6
